date,home_team,home_score,away_score,away_team,neutral,knockout,stage,tournament_name,tournament_year
1972-06-11,Bolivia,0,3,Peru,False,False,,Brazil Independence Cup,1972
1972-06-11,Ecuador,0,3,Portugal,False,False,,Brazil Independence Cup,1972
1972-06-11,Iran,1,2,Republic of Ireland,False,False,,Brazil Independence Cup,1972
1972-06-11,Paraguay,4,1,Venezuela,False,False,,Brazil Independence Cup,1972
1972-06-14,Chile,2,1,Ecuador,False,False,,Brazil Independence Cup,1972
1972-06-14,Iran,0,3,Portugal,False,False,,Brazil Independence Cup,1972
1972-06-14,Paraguay,1,0,Peru,False,False,,Brazil Independence Cup,1972
1972-06-14,Venezuela,0,10,Yugoslavia,False,False,,Brazil Independence Cup,1972
1972-06-18,Bolivia,1,1,Yugoslavia,False,False,,Brazil Independence Cup,1972
1972-06-18,Chile,1,4,Portugal,False,False,,Brazil Independence Cup,1972
1972-06-18,Colombia,2,3,France,False,False,,Brazil Independence Cup,1972
1972-06-18,Ecuador,2,3,Republic of Ireland,False,False,,Brazil Independence Cup,1972
1972-06-18,Peru,1,0,Venezuela,False,False,,Brazil Independence Cup,1972
1972-06-21,Bolivia,2,2,Venezuela,False,False,,Brazil Independence Cup,1972
1972-06-21,Chile,2,1,Republic of Ireland,False,False,,Brazil Independence Cup,1972
1972-06-21,Ecuador,1,1,Iran,False,False,,Brazil Independence Cup,1972
1972-06-22,Argentina,4,1,Colombia,False,False,,Brazil Independence Cup,1972
1972-06-22,Paraguay,1,2,Yugoslavia,False,False,,Brazil Independence Cup,1972
1972-06-25,Argentina,0,0,France,False,False,,Brazil Independence Cup,1972
1972-06-25,Bolivia,1,6,Paraguay,False,False,,Brazil Independence Cup,1972
1972-06-25,Chile,2,1,Iran,False,False,,Brazil Independence Cup,1972
1972-06-25,Republic of Ireland,1,2,Portugal,False,False,,Brazil Independence Cup,1972
1972-06-25,Peru,1,2,Yugoslavia,False,False,,Brazil Independence Cup,1972
1972-06-28,Brazil,0,0,Czechoslovakia,False,False,,Brazil Independence Cup,1972
1972-06-29,Argentina,1,3,Portugal,False,False,,Brazil Independence Cup,1972
1972-06-29,Scotland,2,2,Yugoslavia,False,False,,Brazil Independence Cup,1972
1972-06-29,Uruguay,0,1,Russia,False,False,,Brazil Independence Cup,1972
1972-07-02,Argentina,1,0,Russia,False,False,,Brazil Independence Cup,1972
1972-07-02,Brazil,3,0,Yugoslavia,False,False,,Brazil Independence Cup,1972
1972-07-02,Czechoslovakia,0,0,Scotland,False,False,,Brazil Independence Cup,1972
1972-07-02,Portugal,1,1,Uruguay,False,False,,Brazil Independence Cup,1972
1972-07-05,Brazil,1,0,Scotland,False,False,,Brazil Independence Cup,1972
1972-07-06,Argentina,1,0,Uruguay,False,False,,Brazil Independence Cup,1972
1972-07-06,Czechoslovakia,1,2,Yugoslavia,False,False,,Brazil Independence Cup,1972
1972-07-06,Portugal,1,0,Russia,False,False,,Brazil Independence Cup,1972
1972-07-09,Argentina,2,4,Yugoslavia,False,False,,Brazil Independence Cup,1972
1972-07-09,Brazil,1,0,Portugal,False,False,,Brazil Independence Cup,1972
